RYAN,0.168
RYANN,0.001
SABINA,0.003
SABINE,0.002
SABRA,0.002
SABRINA,0.029
SACHA,0.001
SACHIKO,0.001
SADE,0.002
SADIE,0.02
SADYE,0.001
SAGE,0.001
SAL,0.003
SALENA,0.001
SALINA,0.002
SALLEY,0.001
SALLIE,0.013
SALLY,0.068
SALOME,0.001
SALVADOR,0.025
SALVATORE,0.015
SAM,0.048
SAMANTHA,0.062
SAMARA,0.001
SAMATHA,0.004
SAMELLA,0.001
SAMIRA,0.001
SAMMIE,0.009
SAMMY,0.013
SAMUAL,0.002
SAMUEL,0.154
SANA,0.001
SANDA,0.001
SANDEE,0.001
SANDI,0.004
SANDIE,0.001
SANDRA,0.315
SANDY,0.032
SANFORD,0.005
SANG,0.005
SANJUANA,0.002
SANJUANITA,0.002
SANORA,0.001
SANTA,0.004
SANTANA,0.001
SANTIAGO,0.011
SANTINA,0.001
SANTO,0.002
SANTOS,0.012
SARA,0.115
SARAH,0.255
SARAI,0.001
SARAN,0.001
SARI,0.001
SARINA,0.001
SARITA,0.002
SASHA,0.005
SATURNINA,0.001
SAU,0.001
SAUL,0.011
SAUNDRA,0.007
SAVANNA,0.001
SAVANNAH,0.005
SCARLET,0.001
SCARLETT,0.002
SCOT,0.005
SCOTT,0.275
SCOTTIE,0.005
SCOTTY,0.007
SEAN,0.1
SEASON,0.001
SEBASTIAN,0.005
SEBRINA,0.001
SEE,0.001
SEEMA,0.001
SELENA,0.007
SELENE,0.001
SELINA,0.005
SELMA,0.009
SENA,0.001
SENAIDA,0.001
SEPTEMBER,0.001
SERAFINA,0.001
SERENA,0.007
SERGIO,0.025
SERINA,0.001
SERITA,0.001
SETH,0.025
SETSUKO,0.001
SEYMOUR,0.004
SHA,0.001
SHAD,0.002
SHAE,0.001
SHAINA,0.002
SHAKIA,0.001
SHAKIRA,0.001
SHAKITA,0.001
SHALA,0.001
SHALANDA,0.001
SHALON,0.001
SHALONDA,0.002
SHAMEKA,0.002
SHAMIKA,0.002
SHAN,0.001
SHANA,0.009
SHANAE,0.001
SHANDA,0.004
SHANDI,0.001
SHANDRA,0.002
SHANE,0.048
SHANEKA,0.001
SHANEL,0.001
SHANELL,0.002
SHANELLE,0.001
SHANI,0.002
SHANICE,0.001
SHANIKA,0.002
SHANIQUA,0.001
SHANITA,0.002
SHANNA,0.011
SHANNAN,0.002
SHANNON,0.108
SHANON,0.003
SHANTA,0.002
SHANTAE,0.001
SHANTAY,0.001
SHANTE,0.002
SHANTEL,0.003
SHANTELL,0.002
SHANTELLE,0.001
SHANTI,0.001
SHAQUANA,0.001
SHAQUITA,0.001
SHARA,0.002
SHARAN,0.001
SHARDA,0.001
SHAREE,0.002
SHARELL,0.001
SHAREN,0.002
SHARI,0.015
SHARICE,0.001
SHARIE,0.001
SHARIKA,0.001
SHARILYN,0.001
SHARITA,0.001
SHARLA,0.002
SHARLEEN,0.001
SHARLENE,0.005
SHARMAINE,0.001
SHAROLYN,0.001
SHARON,0.262
SHARONDA,0.003
SHARRI,0.001
SHARRON,0.007
SHARYL,0.001
SHARYN,0.003
SHASTA,0.002
SHAUN,0.021
SHAUNA,0.009
SHAUNDA,0.001
SHAUNNA,0.001
SHAUNTA,0.001
SHAUNTE,0.001
SHAVON,0.001
SHAVONDA,0.001
SHAVONNE,0.001
SHAWANA,0.001
SHAWANDA,0.002
SHAWANNA,0.001
SHAWN,0.113
SHAWNA,0.014
SHAWNDA,0.001
SHAWNEE,0.001
SHAWNNA,0.001
SHAWNTA,0.001
SHAY,0.002
SHAYLA,0.004
SHAYNA,0.002
SHAYNE,0.003
SHEA,0.001
SHEBA,0.001
SHEENA,0.009
SHEILA,0.088
SHEILAH,0.001
SHELA,0.001
SHELBA,0.001
SHELBY,0.018
SHELDON,0.012
SHELIA,0.022
SHELLA,0.001
SHELLEY,0.025
SHELLI,0.003
SHELLIE,0.004
SHELLY,0.032
SHELTON,0.005
SHEMEKA,0.001
SHEMIKA,0.001
SHENA,0.002
SHENIKA,0.001
SHENITA,0.001
SHENNA,0.001
SHERA,0.001
SHEREE,0.005
SHERELL,0.001
SHERI,0.022
SHERICE,0.001
SHERIDAN,0.001
SHERIE,0.002
SHERIKA,0.001
SHERILL,0.001
SHERILYN,0.002
SHERISE,0.001
SHERITA,0.002
SHERLENE,0.001
SHERLEY,0.001
SHERLY,0.001
SHERLYN,0.001
SHERMAN,0.015
SHERON,0.002
SHERRELL,0.001
SHERRI,0.032
SHERRIE,0.013
SHERRIL,0.001
SHERRILL,0.002
SHERRON,0.002
SHERRY,0.089
SHERRYL,0.002
SHERWOOD,0.002
SHERY,0.001
SHERYL,0.03
SHERYLL,0.001
SHIELA,0.004
SHILA,0.001
SHILOH,0.001
SHIN,0.001
SHIRA,0.001
SHIRELY,0.001
SHIRL,0.001
SHIRLEE,0.002
SHIRLEEN,0.001
SHIRLENE,0.002
SHIRLEY,0.244
SHIRLY,0.002
SHIZUE,0.001
SHIZUKO,0.001
SHON,0.002
SHONA,0.001
SHONDA,0.004
SHONDRA,0.001
SHONNA,0.001
SHONTA,0.001
SHOSHANA,0.001
SHU,0.001
SHYLA,0.001
SIBYL,0.002
SID,0.002
SIDNEY,0.029
SIERRA,0.005
SIGNE,0.001
SIGRID,0.002
SILAS,0.005
SILVA,0.001
SILVANA,0.001
SILVIA,0.015
SIMA,0.001
SIMON,0.013
SIMONA,0.002
SIMONE,0.008
SIMONNE,0.001
SINA,0.001
SINDY,0.001
SIOBHAN,0.002
SIRENA,0.001
SIU,0.001
SIXTA,0.001
SKYE,0.001
SLYVIA,0.001
SO,0.001
SOCORRO,0.009
SOFIA,0.007
SOILA,0.001
SOL,0.004
SOLANGE,0.001
SOLEDAD,0.004
SOLOMON,0.007
SOMER,0.001
SOMMER,0.001
SON,0.007
SONA,0.001
SONDRA,0.009
SONG,0.001
SONIA,0.035
SONJA,0.015
SONNY,0.005
SONYA,0.026
SOO,0.001
SOOK,0.001
SOON,0.002
SOPHIA,0.017
SOPHIE,0.015
SORAYA,0.001
SPARKLE,0.001
SPENCER,0.015
SPRING,0.001
STACEE,0.001
STACEY,0.057
STACI,0.009
STACIA,0.003
STACIE,0.013
STACY,0.07
STAN,0.008
STANFORD,0.003
STANLEY,0.093
STANTON,0.002
STAR,0.002
STARLA,0.002
STARR,0.002
STASIA,0.001
STEFAN,0.005
STEFANI,0.002
STEFANIA,0.001
STEFANIE,0.011
STEFANY,0.001
STEFFANIE,0.001
STELLA,0.043
STEPANIE,0.001
STEPHAINE,0.002
STEPHAN,0.009
STEPHANE,0.001
STEPHANI,0.002
STEPHANIA,0.001
STEPHANIE,0.201
STEPHANY,0.003
STEPHEN,0.272
STEPHENIE,0.003
STEPHINE,0.002
STEPHNIE,0.001
STERLING,0.009
STEVE,0.123
STEVEN,0.392
STEVIE,0.005
STEWART,0.011
STORMY,0.002
STUART,0.022
SU,0.002
SUANNE,0.001
SUDIE,0.001
SUE,0.056
SUEANN,0.001
SUELLEN,0.001
SUK,0.001
SULEMA,0.001
SUMIKO,0.001
SUMMER,0.009
SUN,0.004
SUNDAY,0.001
SUNG,0.004
SUNNI,0.001
SUNNY,0.003
SUNSHINE,0.002
SUSAN,0.398
SUSANA,0.01
SUSANN,0.002
SUSANNA,0.005
SUSANNAH,0.002
SUSANNE,0.011
SUSIE,0.025
SUSY,0.001
SUZAN,0.004
SUZANN,0.001
SUZANNA,0.003
SUZANNE,0.073
SUZETTE,0.006
SUZI,0.001
SUZIE,0.002
SUZY,0.002
SVETLANA,0.001
SYBIL,0.009
SYBLE,0.002
SYDNEY,0.008
SYLVESTER,0.015
SYLVIA,0.089
SYLVIE,0.001
SYNTHIA,0.001
SYREETA,0.001
TA,0.001
TABATHA,0.007
TABETHA,0.001
TABITHA,0.014
TAD,0.003
TAI,0.001
TAINA,0.001
TAISHA,0.001
TAJUANA,0.001
TAKAKO,0.001
TAKISHA,0.001
TALIA,0.002
TALISHA,0.001
TALITHA,0.001
TAM,0.001
TAMA,0.001
TAMALA,0.001
TAMAR,0.002
TAMARA,0.046
TAMATHA,0.002
TAMBRA,0.001
TAMEIKA,0.001
TAMEKA,0.007
TAMEKIA,0.001
TAMELA,0.004
TAMERA,0.005
TAMESHA,0.001
TAMI,0.014
TAMICA,0.001
TAMIE,0.002
TAMIKA,0.011
TAMIKO,0.002
TAMISHA,0.001
TAMMARA,0.001
TAMMERA,0.001
TAMMI,0.006
TAMMIE,0.013
TAMMY,0.13
TAMRA,0.005
TANA,0.004
TANDRA,0.001
TANDY,0.001
TANEKA,0.001
TANESHA,0.002
TANGELA,0.002
TANIA,0.007
TANIKA,0.002
TANISHA,0.007
TANJA,0.001
TANNA,0.001
TANNER,0.004
TANYA,0.045
TARA,0.054
TARAH,0.001
TAREN,0.001
TARI,0.001
TARRA,0.001
TARSHA,0.002
TARYN,0.004
TASHA,0.015
TASHIA,0.001
TASHINA,0.001
TASIA,0.001
TATIANA,0.003
TATUM,0.001
TATYANA,0.001
TAUNYA,0.001
TAWANA,0.004
TAWANDA,0.002
TAWANNA,0.002
TAWNA,0.001
TAWNY,0.001
TAWNYA,0.002
TAYLOR,0.018
TAYNA,0.001
TED,0.033
TEDDY,0.009
TEENA,0.002
TEGAN,0.001
TEISHA,0.001
TELMA,0.001
TEMEKA,0.001
TEMIKA,0.001
TEMPIE,0.001
TEMPLE,0.001
TENA,0.003
TENESHA,0.001
TENISHA,0.002
TENNIE,0.001
TENNILLE,0.001
TEODORA,0.002
TEODORO,0.003
TEOFILA,0.001
TEQUILA,0.001
TERA,0.004
TEREASA,0.001
TERENCE,0.011
TERESA,0.169
TERESE,0.002
TERESIA,0.001
TERESITA,0.004
TERESSA,0.002
TERI,0.017
TERICA,0.001
TERINA,0.001
TERISA,0.001
TERRA,0.005
TERRANCE,0.025
TERRELL,0.011
TERRENCE,0.024
TERRESA,0.001
TERRI,0.053
TERRIE,0.007
TERRILYN,0.001
TERRY,0.196
TESHA,0.001
TESS,0.002
TESSA,0.005
TESSIE,0.004
THAD,0.004
THADDEUS,0.007
THALIA,0.001
THANH,0.004
THAO,0.001
THEA,0.003
THEDA,0.003
THELMA,0.088
THEO,0.004
THEODORA,0.004
THEODORE,0.062
THEOLA,0.001
THERESA,0.136
THERESE,0.011
THERESIA,0.001
THERESSA,0.001
THERON,0.005
THERSA,0.002
THI,0.001
THOMAS,0.692
THOMASENA,0.001
THOMASINA,0.002
THOMASINE,0.001
THORA,0.001
THRESA,0.001
THU,0.001
THURMAN,0.007
THUY,0.002
TIA,0.007
TIANA,0.003
TIANNA,0.001
TIARA,0.004
TIEN,0.001
TIERA,0.001
TIERRA,0.002
TIESHA,0.001
TIFANY,0.001
TIFFANEY,0.001
TIFFANI,0.004
TIFFANIE,0.002
TIFFANY,0.098
TIFFINY,0.002
TIJUANA,0.001
TILDA,0.001
TILLIE,0.004
TIM,0.052
TIMIKA,0.001
TIMMY,0.01
TIMOTHY,0.321
TINA,0.111
TINISHA,0.001
TINY,0.001
TISA,0.001
TISH,0.001
TISHA,0.005
TITUS,0.002
TOBI,0.001
TOBIAS,0.003
TOBIE,0.001
TOBY,0.012
TOCCARA,0.001
TOD,0.003
TODD,0.107
TOI,0.001
TOM,0.059
TOMAS,0.012
TOMASA,0.004
TOMEKA,0.002
TOMI,0.001
TOMIKA,0.001
TOMIKO,0.001
TOMMIE,0.017
TOMMY,0.058
TOMMYE,0.001
TOMOKO,0.001
TONA,0.001
TONDA,0.001
TONETTE,0.001
TONEY,0.002
TONI,0.033
TONIA,0.009
TONIE,0.001
TONISHA,0.001
TONITA,0.001
TONJA,0.003
TONY,0.098
TONYA,0.051
TORA,0.001
TORI,0.005
TORIE,0.001
TORRI,0.001
TORRIE,0.001
TORY,0.004
TOSHA,0.003
TOSHIA,0.001
TOSHIKO,0.001
TOVA,0.001
TOWANDA,0.001
TOYA,0.002
TRACEE,0.002
TRACEY,0.038
TRACI,0.019
TRACIE,0.013
TRACY,0.123
TRAN,0.001
TRANG,0.001
TRAVIS,0.084
TREASA,0.001
TREENA,0.001
TRENA,0.002
TRENT,0.009
TRENTON,0.005
TRESA,0.002
TRESSA,0.002
TRESSIE,0.002
TREVA,0.004
TREVOR,0.021
TREY,0.004
TRICIA,0.015
TRINA,0.013
TRINH,0.001
TRINIDAD,0.006
TRINITY,0.001
TRISH,0.002
TRISHA,0.013
TRISTA,0.003
TRISTAN,0.005
TROY,0.07
TRUDI,0.001
TRUDIE,0.001
TRUDY,0.011
TRULA,0.001
TRUMAN,0.005
TU,0.001
TUAN,0.002
TULA,0.001
TUYET,0.001
TWANA,0.001
TWANDA,0.001
TWANNA,0.001
TWILA,0.005
TWYLA,0.003
TY,0.006
TYESHA,0.001
TYISHA,0.001
TYLER,0.046
TYNISHA,0.001
TYRA,0.003
TYREE,0.003
TYRELL,0.003
TYRON,0.003
TYRONE,0.033
TYSON,0.007
ULA,0.001
ULRIKE,0.001
ULYSSES,0.005
UN,0.001
UNA,0.004
URSULA,0.009
USHA,0.001
UTE,0.001
VADA,0.004
VAL,0.004
VALARIE,0.007
VALDA,0.001
VALENCIA,0.004
VALENE,0.001
VALENTIN,0.004
VALENTINA,0.003
VALENTINE,0.004
VALERI,0.001
VALERIA,0.006
VALERIE,0.075
VALERY,0.001
VALLIE,0.001
VALORIE,0.003
VALRIE,0.001
VAN,0.011
VANCE,0.007
VANDA,0.001
VANESA,0.001
VANESSA,0.056
VANETTA,0.001
VANIA,0.001
VANITA,0.001
VANNA,0.001
VANNESA,0.001
VANNESSA,0.001
VASHTI,0.001
VASILIKI,0.001
VAUGHN,0.006
VEDA,0.004
VELDA,0.003
VELIA,0.002
VELLA,0.001
VELMA,0.034
VELVA,0.002
VELVET,0.001
VENA,0.001
VENESSA,0.003
VENETTA,0.001
VENICE,0.001
VENITA,0.002
VENNIE,0.001
VENUS,0.004
VEOLA,0.001
VERA,0.05
VERDA,0.004
VERDELL,0.001
VERDIE,0.001
VERENA,0.001
VERGIE,0.002
VERLA,0.003
VERLENE,0.001
VERLIE,0.001
VERLINE,0.001
VERN,0.005
VERNA,0.025
VERNELL,0.004
VERNETTA,0.001
VERNIA,0.001
VERNICE,0.004
VERNIE,0.002
VERNITA,0.002
VERNON,0.05
VERONA,0.002
VERONICA,0.071
VERONIKA,0.001
VERONIQUE,0.001
VERSIE,0.001
VERTIE,0.001
VESTA,0.004
VETA,0.001
VI,0.001
VICENTA,0.002
VICENTE,0.009
VICKEY,0.002
VICKI,0.055
VICKIE,0.042
VICKY,0.022
VICTOR,0.112
VICTORIA,0.09
VICTORINA,0.001
VIDA,0.004
VIKI,0.001
VIKKI,0.003
VILMA,0.005
VINA,0.002
VINCE,0.005
VINCENT,0.085
VINCENZA,0.001
VINCENZO,0.002
VINITA,0.001
VINNIE,0.001
VIOLA,0.043
VIOLET,0.033
VIOLETA,0.003
VIOLETTE,0.001
VIRGEN,0.001
VIRGIE,0.008
VIRGIL,0.026
VIRGILIO,0.002
VIRGINA,0.004
VIRGINIA,0.215
VITA,0.002
VITO,0.005
VIVA,0.002
VIVAN,0.001
VIVIAN,0.059
VIVIANA,0.003
VIVIEN,0.001
VIVIENNE,0.001
VON,0.002
VONCILE,0.001
VONDA,0.005
VONNIE,0.002
WADE,0.023
WAI,0.001
WALDO,0.003
WALKER,0.003
WALLACE,0.029
WALLY,0.002
WALTER,0.201
WALTON,0.002
WALTRAUD,0.001
WAN,0.001
WANDA,0.114
WANETA,0.001
WANETTA,0.001
WANITA,0.002
WARD,0.005
WARNER,0.002
WARREN,0.056
WAVA,0.001
WAYLON,0.002
WAYNE,0.125
WEI,0.001
WELDON,0.005
WEN,0.001
WENDELL,0.022
WENDI,0.005
WENDIE,0.001
WENDOLYN,0.001
WENDY,0.093
WENONA,0.001
WERNER,0.003
WES,0.002
WESLEY,0.053
WESTON,0.004
WHITLEY,0.001
WHITNEY,0.026
WILBER,0.002
WILBERT,0.014
WILBUR,0.018
WILBURN,0.004
WILDA,0.005
WILEY,0.006
WILFORD,0.005
WILFRED,0.012
WILFREDO,0.007
WILHELMINA,0.004
WILHEMINA,0.001
WILL,0.009
WILLA,0.009
WILLARD,0.026
WILLENA,0.001
WILLENE,0.002
WILLETTA,0.001
WILLETTE,0.001
WILLIA,0.001
WILLIAM,1.23
WILLIAMS,0.007
WILLIAN,0.002
WILLIE,0.2
WILLIEMAE,0.001
WILLIS,0.018
WILLODEAN,0.001
WILLOW,0.001
WILLY,0.003
WILMA,0.05
WILMER,0.005
WILSON,0.015
WILTON,0.004
WINDY,0.002
WINFORD,0.002
WINFRED,0.005
WINIFRED,0.014
WINNIE,0.009
WINNIFRED,0.002
WINONA,0.004
WINSTON,0.01
WINTER,0.001
WM,0.017
WONDA,0.001
WOODROW,0.013
WYATT,0.004
WYNELL,0.001
WYNONA,0.002
XAVIER,0.007
XENIA,0.001
XIAO,0.001
XIOMARA,0.002
XOCHITL,0.001
XUAN,0.001
YADIRA,0.003
YAEKO,0.001
YAEL,0.001
YAHAIRA,0.001
YAJAIRA,0.001
YAN,0.001
YANG,0.001
YANIRA,0.001
YASMIN,0.002
YASMINE,0.001
YASUKO,0.001
YEE,0.001
YELENA,0.001
YEN,0.001
YER,0.001
YESENIA,0.006
YESSENIA,0.001
YETTA,0.002
YEVETTE,0.001
YI,0.001
YING,0.001
YOKO,0.002
YOLANDA,0.058
YOLANDE,0.001
YOLANDO,0.001
YOLONDA,0.002
YON,0.001
YONG,0.007
YOSHIE,0.001
YOSHIKO,0.002
YOULANDA,0.001
YOUNG,0.009
YU,0.002
YUETTE,0.001
YUK,0.001
YUKI,0.001
YUKIKO,0.001
YUKO,0.001
YULANDA,0.001
YUN,0.001
YUNG,0.001
YUONNE,0.001
YURI,0.001
YURIKO,0.001
YVETTE,0.026
YVONE,0.001
YVONNE,0.064
ZACHARIAH,0.003
ZACHARY,0.05
ZACHERY,0.005
ZACK,0.002
ZACKARY,0.002
ZADA,0.001
ZAIDA,0.002
ZANA,0.001
ZANDRA,0.002
ZANE,0.004
ZELDA,0.005
ZELLA,0.004
ZELMA,0.007
ZENA,0.002
ZENAIDA,0.004
ZENIA,0.001
ZENOBIA,0.002
ZETTA,0.001
ZINA,0.002
ZITA,0.001
ZOE,0.004
ZOFIA,0.001
ZOILA,0.004
ZOLA,0.002
ZONA,0.002
ZONIA,0.001
ZORA,0.002
ZORAIDA,0.002
ZULA,0.002
ZULEMA,0.001
ZULMA,0.002
