customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1043651,30,clerical,,yes,true,4,1,451,true,0,C,false,true,50.44,0.75,59.99,0,0,-0.015,-0.009,0,1,0,0.492537313,-4.965540827,0.33,15,0,0,0,0,true
1043675,66,,suburban,unknown,false,7,1,451,true,0,B,false,t,93.52,923.5,30,158,0,8.41,1.1856,243.47,22,7.67,0.856928568,-12.46536189,69.33,15,0,0,0,0,true
1043687,56,self-employed,town,yes,false,8,1,559,true,0,B,false,true,38.18,127.25,30,0,0,-1.725,-0.1156,5.06,1.67,0,3.575107296,19.24931133,4,19,0,0,0,0,true
1043695,56,professional,,no,false,5,2,381,true,9.99,C,false,true,45.63,435,30,41,0,2.14,0.5532,28.3,46.67,5.33,1.289473684,14.57314348,5.67,15,5.33,0,0,0,true
1043724,36,,,yes,false,9,1,450,true,0,B,false,true,40.76,277.5,30,12.5,1.16,-2.23,-0.1972,51.03,23,11,2.883179062,-4.49208752,6,15,0,0,0,0,true
1043743,48,,town,yes,true,5,3,120,true,99.99,D,false,true,74.22,591.75,51.98,53.25,0.39,-3.395,-0.4136,144.1,17,2.33,2.841309524,-9.081335683,13.33,15,0,0,0,0,true
1043759,64,crafts,,yes,false,3,2,609,true,129.99,B,false,true,33.25,34.75,30,0,0,-0.235,0,16.18,2,0,6.11,2.146138231,2,21,0,0,0,0,true
1043775,30,,,unknown,false,4,3,232,true,399.99,D,false,true,74.4,893.25,49.99,59,0,0.095,0.9758,452.09,41.33,7.33,1.173785786,-6.632731771,27.33,21,1.67,1,0,0,true
1043795,0,,,unknown,false,0,1,450,true,0,B,true,false,50.37,136.75,45,0,2.75,-0.655,-0.0876,21.41,21,3,1.649006623,17.62085766,2.33,15,0.33,0,0,0,true
1043809,34,,,unknown,false,0,2,383,true,29.99,G,true,false,102.09,893.75,74.99,0.25,23.01,-4.875,0.342,180.84,75.33,6.33,1.35828877,5.619935855,20,19,0,0,0,0,true
1043833,60,professional,suburban,yes,false,6,1,619,true,0,A,false,true,32.81,12.25,32.49,0,0.32,0.295,-0.0064,0,0,0,1.503759398,4.168767495,0,21,0,0,0,3,true
1043847,46,,,yes,false,8,2,511,true,59.99,D,false,true,30.2,121.5,30,0.5,0,-0.77,0.0118,15.12,14.67,2.33,2.319736053,2.252039873,3,17,0,0,0,3,true
1043866,22,,town,unknown,true,2,2,386,true,199.99,B,false,true,82.42,1105.5,75,16.25,0,1.53,0.1316,0,0,0,0,-6.209917798,0,19,0,0,0,0,true
1043887,36,,,no,true,6,6,10,true,199.99,C,false,true,54.94,623,59.99,8.25,0.16,1.36,0.0576,148.46,35.67,21.67,2.084745763,1.435801121,16.33,19,3,0,0,1,true
1043897,0,,,unknown,false,0,3,507,true,149.99,D,true,false,36.72,139.5,39.99,0,0,-2.61,-0.0696,10.82,16.67,2.33,0.625701568,3.111360404,3.67,21,0.67,0,0,0,true
1043908,34,,suburban,no,false,6,2,22,true,29.99,D,false,true,177.84,1026.25,44.91,425.75,0,-5.305,-1.125,157.28,138.33,55.67,2.145454545,-16.91220079,31.67,19,0.33,0,0,0,true
1043920,28,,suburban,yes,true,7,1,617,true,0,B,false,true,54.61,101.75,63.97,0,0.64,-0.395,0.0384,59.55,5.67,2.67,6.5825,6.662141862,2.33,21,0,0,0,0,true
1043944,44,,,no,true,4,3,48,true,199.99,C,false,true,84.68,1065.25,49.99,83,0,-4.365,-0.5988,472.18,5.33,9.67,0.578570273,31.89288975,13,15,2,0,0,0,true
1043958,52,professional,,yes,true,6,2,130,true,79.99,B,false,true,78.61,636.5,75,0,0,-12.73,-0.0072,244.26,55.33,33,0.954882353,-2.79557469,9.67,15,0,0,0,0,true
1043981,0,,,unknown,false,0,4,515,true,9.99,E,true,false,69.31,624.75,29.5,147.75,0,-12.495,-1.3862,307.51,50,0,2.18664,9.649644139,14.67,21,0,0,0,0,true
1044019,30,,,no,false,7,3,154,true,199.99,C,true,false,248.54,3765,151.68,493.25,6.55,-3.78,-1.8194,1008.51,209.67,39.33,2.902768528,5.935634055,35.67,21,1.67,0,0,3,true
1044050,0,,,unknown,false,0,1,447,true,0,E,true,false,55.8,152,49.99,0,0,-3.04,-0.0512,53.9,13.67,5.33,2.547857143,6.79078284,1.33,15,0,0,0,0,true
1044063,0,,suburban,unknown,false,2,5,217,true,9.99,G,true,true,56.5,1007.75,59.99,0.5,0,4.205,0.0158,263.37,50.33,13.67,1.356902776,-34.93798741,8.67,21,0,0,0,0,true
1044074,26,,,no,false,1,2,30,true,149.99,E,false,true,81.02,253.5,75,1,0,5.61,0.148,48.3,25,11.67,2.777916667,1.291241449,7.33,17,0.67,0,0,0,true
1044107,42,,town,yes,false,5,2,446,false,29.99,B,false,true,20.17,1.25,19.99,0,0,0.055,-0.0036,0,0,0,1,4.83986699,0,15,0,0,0,0,true
1044119,64,professional,,unknown,false,6,1,446,true,0,B,false,true,37.86,118.5,29.99,0,0.1,0.23,0.4426,23.25,5.67,0,6.803121248,2.15437623,2,15,2,0,0,0,true
1044128,0,,,unknown,false,0,2,263,true,39.99,B,true,false,48.89,1032.75,44.99,33.5,0,-1.895,0.6102,146.31,17.67,5.67,0.533981481,5.690234293,7.33,21,3.67,0,0,0,true
1044156,32,professional,town,no,true,2,1,554,false,0,B,false,true,55.64,629.75,59.99,18,0,0.605,-0.101,49.11,20,0.67,2.335668929,11.80572104,14.67,19,1.33,0,0,3,true
1044165,48,,town,yes,false,6,1,553,true,0,E,false,true,46.85,552.75,30,0,0,-5.455,0.085,9.96,15,0,0.391304348,7.778197122,5,19,0,0,0,3,true
1044177,38,,,unknown,false,6,2,505,true,79.99,D,false,true,81.16,1009.75,84.99,0.25,2.12,-5.775,0.0086,220.68,41.33,11.33,1.813060079,-2.994119762,24.67,17,0.67,0,0,0,true
1044200,52,professional,suburban,no,false,6,1,553,true,0,D,false,true,48.01,327,30,50,0,-1.7,-0.3602,87.67,6.67,6,3.480530718,5.065649842,12,19,0,0,0,0,true
1044217,74,,unknown,yes,false,7,3,85,true,149.99,B,false,true,72.38,830.75,30,46,0.1,-4.895,-0.8476,264.95,81.67,38.67,1.015246479,29.39633784,20.33,19,0,1,1,0,true
1044221,0,,,unknown,false,0,1,445,true,0,B,true,false,51.69,235.25,50,0,0,-4.705,-0.0338,30.43,14,0,3.394090909,-11.78152921,13.67,15,0,0,0,0,true
1044231,0,,,unknown,false,0,1,614,true,0,B,true,false,66.66,1711,59.99,30,0,5.88,0.3868,564.25,92.33,139.33,0.522380952,-7.169040977,47,21,10,0,0,0,true
1044246,36,professional,town,unknown,true,7,2,461,false,29.99,B,false,true,23.79,88.25,19.99,9.75,0,-0.005,-0.076,9.02,9.33,2,6.666666667,1.158659417,6.33,19,0.67,0,0,0,true
1044266,24,,suburban,no,false,4,1,445,true,0,B,false,true,84.45,589,30,109.25,0,10.34,0.8054,110.13,22.67,0.33,1.806654903,9.891463796,0.33,15,0,0,0,0,true
1044296,0,,suburban,unknown,false,0,2,521,true,149.99,D,true,false,56.63,370.75,59.99,0,2.4,1.605,0.0114,42.45,36.67,2,1.387492077,-7.85118676,18.67,19,0.33,0,0,0,true
1044315,30,,suburban,yes,false,7,3,133,true,9.99,B,false,true,15.07,264.25,10,17.25,0,-1.285,-0.0774,26.42,6,6.67,3.022,7.575039762,3,21,0,0,0,0,true
1044337,24,student,town,yes,true,6,4,103,true,199.99,B,false,true,149.23,1546,84.99,269,3,6.4,2.095,38.59,33.33,8.67,4.481497701,-15.3303243,5.67,19,3,0,0,0,true
1044357,0,,suburban,unknown,false,0,1,552,true,0,E,true,false,55.31,243.75,59.99,0,0.52,-0.375,-0.0308,63.56,23,3.33,0.490928687,5.807139391,15.33,19,0,0,0,0,true
1044385,0,,,unknown,false,0,1,443,true,0,B,false,false,65.64,414,49.99,9.75,11.95,-1.44,0.0584,29.42,2,0,6.960808328,9.124759002,8,15,0.33,0,0,0,true
1044393,74,,town,yes,false,6,1,551,true,0,C,false,true,33,113,30,0,0,1.28,0,16.94,1.33,0,2.956343793,7.234011771,6.67,19,0,0,0,0,true
1044410,62,,,yes,false,7,2,414,true,59.99,B,false,true,29.44,30.25,19.99,15.5,0,-0.445,-0.129,2,4,2.33,2.621722846,11.50042801,0,17,0,0,0,0,true
1044441,28,,suburban,unknown,false,0,1,551,true,0,D,true,false,57.76,922,37.09,54,0,-7.8,-1.1894,189.46,14.67,1,1.227364341,-5.555790421,29.33,19,3.67,0,0,0,true
1044449,58,,,yes,true,5,1,443,true,0,B,false,true,41.55,75.25,34.98,0,0,-0.565,-0.0062,12.85,4.33,0.33,0.221029365,-17.33233989,4.33,15,0,0,0,0,true
1044474,52,,,unknown,false,7,3,601,true,79.99,B,false,true,65.73,334.75,69.99,0,2.49,-5.435,-0.0498,122.9,9,11.67,0.818225574,5.396096549,3,21,0,0,0,0,true
1044492,30,,suburban,no,false,7,1,443,true,0,E,false,true,70.32,556.75,45.03,81.5,0.51,6.865,-0.095,89.67,28.67,0,1.020977554,8.751552702,4.33,15,0.33,0,0,0,true
1044516,32,clerical,,yes,false,5,2,42,true,59.99,A,false,true,10,9.25,10,0,0,0.115,0,0.06,0.33,0.33,8.090909091,-1.041604237,0,17,0.67,0,0,0,true
1044531,0,,suburban,unknown,false,6,1,550,false,0,C,false,true,11.76,23.75,10,0,1.76,-0.435,-0.0352,1.16,2,0.33,2.165,-4.152943173,0,19,0,0,0,1,true
1044543,36,,,no,false,5,1,504,true,0,E,false,true,38.68,328,44.99,5.5,0,0.86,0.0054,53.88,17,3.33,1.044041762,13.53380312,8.33,17,0,0,0,0,true
1044564,44,professional,suburban,yes,true,6,1,550,true,0,B,false,true,34.55,375,30,9.5,0.1,-3.34,-0.091,105.62,30.33,9.33,1.665059596,0.269719481,6,19,3,0,0,1,true
1044584,0,,,no,false,6,1,504,true,0,B,false,false,12.65,91,11.99,0,0,0.24,0.0018,10.55,14.67,2.33,1.431492843,-8.045619532,6.67,17,0,0,0,0,true
1044609,0,,,unknown,false,0,2,214,true,79.99,G,true,false,71.69,494.25,40,97,0.1,-3.385,-0.7218,218.49,20.67,0.33,1.893149366,4.499840654,14.33,19,0.33,0,0,0,true
1044631,30,,suburban,unknown,true,5,1,504,true,0,E,false,true,50.64,691,59.99,4.25,0,0.66,-0.013,77.75,15,0,3.496654436,-6.25757955,4,17,6,0,0,0,true
1044651,44,,town,yes,true,7,1,504,true,0,C,false,true,22.49,6.25,25.24,0,0,-0.125,0.15,0,0,0,4.03030303,10.59310098,0,17,0.67,0,0,0,true
1044669,60,,suburban,yes,true,9,1,441,false,0,A,false,true,44.75,195.25,29.99,34.75,0,-3.905,-0.3252,36.86,7,0.33,2.052250388,-9.330134245,0.67,15,0.33,0,0,0,true
1044691,30,,,no,false,1,2,80,true,59.99,G,false,true,83.23,1140.75,74.99,0.75,4.73,3.185,0.0648,214.8,93.33,43,2.025477707,-14.37366932,25.33,17,0,0,0,0,true
1044705,0,,,unknown,false,0,1,503,true,0,E,true,false,44.68,542.75,39.99,50.75,0,2.065,0.36,172.01,4,1,0.530340909,2.243207896,17.67,17,0,0,0,0,true
1044737,50,,suburban,unknown,false,6,2,406,true,199.99,B,false,true,32.11,827.5,49.99,1,0,1.73,0.3806,278.9,116,52,0.277326107,-11.92603753,22,17,0.67,0,0,0,true
1044755,54,,rural,yes,true,6,1,548,true,0,B,false,true,38.01,95.75,29.99,4.5,6.2,-1.775,-0.1348,0,0,0,2.666666667,-5.226949718,0.67,19,0,0,0,0,true
1044767,34,professional,,yes,true,6,1,440,false,0,B,false,true,20.17,6.5,19.99,0,0,-0.13,-0.0036,0,0,0,5.060606061,-2.311517361,0,14,0,0,0,0,true
1044784,32,crafts,,unknown,false,5,1,440,true,0,B,false,true,31.76,207.25,39.99,4.25,0,0.415,-0.0354,31.41,19.67,2,2.603333333,-1.188811067,1,14,1,0,0,0,true
1044818,0,,rural,unknown,false,0,1,609,true,0,B,true,false,36.3,514,30,33.5,0,-10.28,-0.626,183.72,22.33,1,3.547653604,-14.78176294,7.67,21,1.67,1,0,0,true
1044831,54,professional,suburban,yes,true,6,3,341,true,149.99,C,false,true,45.05,768.25,44.99,24.5,0,4.075,-0.122,152.1,44.33,2,0.808802784,8.35511301,14,21,2.33,0,0,0,true
1044843,36,,,no,false,0,1,609,true,0,B,true,false,81.77,916.5,44.99,6.75,31.66,6.39,-0.3584,135.56,10,19.33,1.186046512,-1.804983072,2.67,21,13.33,0,0,0,true
1044863,52,professional,,yes,false,9,1,608,true,0,B,false,true,63.54,395.75,49.99,17.5,8.05,4.305,0.6586,139.38,16.67,7.33,5.916875,-7.185471226,4,21,0,0,0,0,true
1044885,0,,,unknown,false,9,1,426,true,0,D,true,true,30.74,17.75,29.99,0,0.24,0.165,-0.015,2.51,0.67,0,5.015037594,-7.70261005,0.33,14,0,1,0,0,true
1044915,0,,,unknown,false,0,4,148,true,79.99,E,true,false,110.64,1956.75,109.99,0,1.93,-5.595,-0.0484,271.59,48.33,11.67,1.381736363,15.55681937,20.67,18,13,0,0,0,true
1044940,38,,suburban,no,true,5,3,12,true,149.99,C,false,true,90.3,340.5,79.99,81.25,0,0.43,0.4638,88.74,32.33,23.67,0.260727487,20.83321994,2.33,16,0,0,0,0,true
1044970,34,,town,yes,true,6,1,546,true,0,B,false,true,45.59,313.5,44.99,26.5,0,2.53,-0.212,35.41,16,0,2.073571203,21.39586585,13.67,18,1.67,0,0,0,true
1044997,0,,,unknown,false,0,2,496,true,79.99,B,true,false,58.87,1041,59.99,22,0.1,4.28,0.3084,0,0,0,0,-3.065546923,0,20,0,0,0,0,true
1045033,0,,,unknown,false,0,3,61,true,199.99,C,true,false,81.12,352.25,57.91,0,0,1.575,-0.0806,78.24,57.67,16.67,0.7267,-11.93663386,9.67,14,0,0,0,0,true
1045049,24,,,unknown,false,1,3,465,true,79.99,G,true,false,58.35,463,39.99,101.75,0,-0.52,-0.1052,159.03,22.33,2.33,1.657191242,-7.387586579,15.33,20,0,0,0,0,true
1045060,30,,town,yes,false,5,2,76,true,79.99,B,false,true,113.13,1279.75,84.99,133,0.29,-5.755,-0.5552,338.46,26.33,2,5.128205128,13.24821037,19,20,15.67,0,0,0,true
1045067,0,,suburban,unknown,false,0,4,252,true,99.99,B,true,false,44.49,209.25,29.99,52.25,0,2.315,0.87,25.77,14,0,1.087364079,8.51848371,4.67,18,0.67,0,0,0,true
1045089,0,,suburban,unknown,false,0,4,133,true,149.99,B,true,false,104.21,1309,75,103.25,0,-4.14,-0.5542,672.47,24.33,20.33,4.929956746,10.44145914,11,18,0,0,0,0,true
1045102,0,,suburban,unknown,false,0,1,499,true,0,B,true,false,50.09,205.5,49.99,0.25,0,2.49,0.0058,0.74,29,0.67,1.568823529,9.880218511,9.33,16,0,0,0,0,true
1045120,0,,,unknown,false,0,2,173,true,199.99,C,true,false,35.24,1313.25,44.99,5,0,3.815,0.086,161.26,14,4.33,0.350448718,5.8150665,12.33,16,5,0,0,0,true
1045145,28,professional,suburban,yes,false,6,2,376,true,29.99,B,false,true,29.99,70.5,39.99,0,0,-0.57,0,1.8,15.33,0,2.378,-6.86022619,1.67,20,0,0,0,0,true
1045152,0,,suburban,unknown,false,0,1,436,true,0,C,true,false,53.5,219.25,49.99,1.5,1.92,-0.525,-0.05,26.91,11,1.67,0.815531915,0.563148177,19,14,0.33,0,0,0,true
1045158,0,,suburban,unknown,false,0,2,101,true,59.99,B,true,false,56.78,518.25,44.99,62.25,0,1.795,0.2502,168.13,30,0,2.067962963,14.07767716,4.33,20,0,1,1,0,true
1045180,68,,,yes,false,3,1,544,true,0,B,false,t,33.24,129.25,29.99,0,0,-0.585,0,7.25,3.67,0,2.571428571,10.27013623,0,18,0,0,0,3,true
1045199,0,,suburban,unknown,false,0,1,605,true,0,B,true,false,49.99,168.75,59.99,0,0,-0.995,0,113.51,8,4.67,4.54125,-10.89042066,0,20,0,0,0,1,true
1045227,48,professional,town,yes,true,9,1,436,true,0,B,false,true,14.4,185.25,10,0,0,-1.205,2.00E-04,0,2.67,0,8.094133697,-0.392437243,8.33,14,0,0,0,0,true
1045247,62,,suburban,yes,true,8,1,544,true,0,B,false,true,20.45,59.25,29.99,3.75,0,1.735,0.041,0.26,1,0,0.710339384,26.24246345,2.33,18,2.33,0,0,0,true
1045266,42,professional,suburban,yes,true,7,2,493,true,149.99,B,false,true,52.54,76,59.99,6.5,0,0.46,0.036,11.99,9.33,5,1.0665,-16.22520688,1.67,16,0,0,0,0,true
1045292,40,,,yes,true,9,1,604,true,0,B,false,true,18.72,219,10,0,7.24,-0.04,-0.0552,15.56,11.67,1,2.53209267,-10.03109925,9.33,20,0,0,0,0,true
1045318,0,,,no,false,3,3,309,true,79.99,C,true,true,30.1,99.5,29.99,0,0,-0.43,-0.0022,0,0,0,0,-4.496136376,0,16,0,0,0,0,true
1045335,40,professional,town,yes,true,8,2,426,true,149.99,B,false,true,74.14,718,79.99,47,0,-0.78,-0.2316,95.27,15.33,2.67,2.497248358,-3.747033255,8.67,14,0,1,1,0,true
1045347,26,,suburban,no,true,6,2,255,true,39.99,B,false,true,49.99,406.25,59.99,0,0,-3.205,0,134.22,24.67,7.67,1.228571429,7.793986219,3,16,0,0,0,1,true
1045362,26,student,town,no,false,1,1,603,true,0,B,false,true,59.99,264,69.99,0,0,-1.38,0,114.68,0.33,4,0.4132,14.67511312,2,20,0,0,0,0,true
1045379,42,professional,,no,true,1,3,199,true,29.99,E,true,false,55.69,818.75,49.99,17.5,0,3.005,0.306,0,0,0,0.67,2.714059794,4,14,0.67,0,0,0,true
1045395,30,,,no,false,1,1,434,true,0,E,false,true,80.19,84.25,52.97,0,0,0.115,-0.839,16.46,4.67,4.67,2.23939987,5.245334076,1.67,14,2.33,1,1,0,true
1045416,54,professional,suburban,yes,false,9,1,496,true,0,C,false,true,36.56,246.75,30,18.75,0,-1.815,-0.1312,45.12,8.67,1,0.558923077,0.880662148,9.33,16,0,0,0,0,true
1045452,48,,suburban,unknown,false,7,1,433,true,0,B,false,true,35.47,73.25,19.99,38.5,0,-0.205,-0.0756,9.21,5.67,0,4.524285714,-8.536043775,2,14,0,0,0,0,true
1045480,0,,,no,false,1,2,249,true,129.99,B,true,false,92.27,501,85,0,0.8,-8.24,-0.0804,127.7,24,0.33,3.745,17.96547854,8,20,0.67,0,0,0,true
1045496,56,crafts,,no,true,6,4,261,true,99.99,C,false,true,14,0,10,0,0,0,0,0,0,0,0,-0.224273921,0.67,16,0,0,0,0,true
1045504,40,crafts,,yes,true,9,2,602,true,149.99,B,false,true,31.39,57.5,39.99,0,0,-0.67,-0.026,3.41,0,0,2.737756714,-1.644352536,0,20,0,0,0,0,true
1045536,66,,,no,false,2,2,151,true,149.99,B,false,true,75.79,752.75,75,0,0.29,1.265,-0.0158,304.07,6.33,0.33,1.880482635,27.50594113,6.33,16,1,0,0,0,true
1045591,34,crafts,suburban,yes,true,7,4,363,false,9.99,B,false,true,32.85,208.75,29.99,0.5,0,-1.135,-0.0374,48.36,31,13,2.477567568,1.038243455,8.67,16,0,0,0,0,true
1045609,0,,,unknown,false,0,3,126,true,59.99,C,true,false,105.99,955,39.11,166.75,4.97,3.7,2.056,249.94,61.67,11.33,1.903985349,-12.10733263,10,16,2.33,0,0,0,true
1045628,0,,,no,false,2,4,66,true,149.99,E,true,false,190.69,1119,54.99,85.75,0,10.32,1.58,158.61,51.33,5.33,0.5698514,0.683934163,47.33,14,19,0,0,0,true
1045652,24,,,no,false,9,1,431,true,0,A,false,true,54.18,572.75,62.81,1,0.1,-7.135,0.1162,113.3,29.67,4,0.568181818,0.71834482,3.67,14,0,0,0,0,true
1045668,48,professional,town,yes,true,9,1,431,true,0,B,false,true,36.51,0,39.99,0,0,0,-0.0054,0,0,0,0,20.22951151,0,14,0,0,0,0,true
1045681,0,,,unknown,false,0,3,430,true,29.99,B,true,false,15.95,209.5,10,0,5.85,-3.67,-0.1008,73.77,11.67,1.33,3.905,-8.226494218,7.67,14,0,0,0,0,true
1045697,48,,suburban,no,false,6,2,80,true,149.99,C,false,true,41.78,540.75,51.16,0,0,13.725,-0.0358,169.7,11,1,0.990197535,-16.97700426,3.33,14,2,0,0,2,true
1045718,28,,,no,false,8,2,39,false,29.99,A,false,true,103.08,139.5,79.99,0,0,0.31,-0.6724,32.24,0.67,0,0.574345884,-3.513269755,3.67,18,2,0,0,0,true
1045738,0,,,unknown,false,0,2,392,true,79.99,A,true,false,12.1,68.5,11.99,0,0,-0.67,-0.0022,28.02,3.67,1,0.923076923,-5.047490912,1.33,14,0,0,0,0,true
1045761,0,,,unknown,false,0,2,490,true,199.99,E,true,false,50.38,856.75,49.99,23.5,0,5.385,-0.1484,190.1,29.33,13,1.209098466,-30.41385325,10.33,18,14.33,0,0,0,true
1045771,38,professional,suburban,no,true,4,2,27,true,149.99,C,false,true,10.1,36.5,10,0.25,0,1.15,-0.002,0.12,4,0.67,1.6675,0.58538183,1.67,16,0,0,0,0,true
1045785,44,professional,town,yes,true,9,1,599,true,0,B,false,true,10,185.75,10,0,0,0.505,0,58.45,11.33,3.67,4.088377076,2.211018897,3.33,20,0,0,0,0,true
1045814,42,,suburban,yes,true,9,1,599,true,0,B,false,true,30,39.5,29.99,25.25,0.16,-0.79,-0.2002,11.97,8.33,0,8.776666667,-10.06202925,2,20,0,0,0,0,true
1045837,0,,,unknown,false,0,1,598,true,0,B,true,false,21.96,397.75,10,4.5,0,-7.955,-0.2392,150,12.33,2.67,3.891304348,7.071281483,16.33,20,0,0,0,0,true
1045844,30,professional,suburban,no,false,5,1,429,true,0,B,false,true,42.25,351.5,39.99,34.25,0,-0.99,-0.2452,64.68,40.67,11,1.239988001,2.416351784,4.33,14,0,0,0,0,true
1045868,0,,town,unknown,false,0,1,491,true,0,C,true,false,33.54,363.5,44.99,0.75,0,0.93,-0.006,69.08,10.33,2.67,0.256538462,4.315494473,4,16,0,0,0,0,true
1045884,26,,,yes,false,4,1,429,true,0,B,false,true,99.84,823.25,59.99,109.25,5,2.295,0.5138,259.52,19.33,0,1.921950076,13.0712334,7.33,14,0,0,0,0,true
1045902,46,crafts,suburban,yes,true,4,1,429,true,0,E,false,true,30.7,45.5,29.99,0,0,-0.57,-0.002,3.22,1,0,0.295,13.05845737,5.33,14,0,0,0,0,true
1045924,38,,unknown,yes,true,8,1,429,true,0,G,false,true,40.02,247.5,35.88,0,0,-4.95,-0.0154,6.82,5.33,0,0.851666667,-6.532758459,0,14,0.33,1,1,0,true
1045933,50,self-employed,,unknown,true,7,1,491,true,0,C,false,true,80.33,1106.5,12.5,224.75,0.16,-6.17,-0.3866,419.89,87,47.33,1.407407407,16.4994572,9.67,16,0,0,0,0,true
1045946,0,,,unknown,false,0,2,30,true,149.99,E,true,false,77.71,1349,84.99,0,2.24,3.06,-0.1294,367.86,59.67,32.67,0.915095541,-16.35543693,53,14,1.67,0,0,0,true
1045962,28,,,yes,false,5,1,429,true,0,C,false,true,47.69,370.5,35.99,0,5.89,0.07,0.184,19.59,1.67,0,4.009794919,5.756172223,4,14,0,0,0,0,true
1045975,38,,town,yes,true,9,1,429,true,0,C,false,true,19.34,189.5,10,32.5,0,0.49,-0.1968,27.28,11.33,1.33,1.048379294,10.13352665,6,14,0,0,0,0,true
1045990,0,,,no,false,3,2,52,true,149.99,D,true,true,48.46,394,44.99,34.25,0.74,-3.6,-0.2694,96.11,29,10.67,1.551414876,-2.157107955,7.67,20,0.33,0,0,0,true
1046020,60,professional,suburban,no,true,9,1,536,true,0,E,false,true,69.75,637.25,56.04,24.5,5.92,3.235,0.4838,182.2,68.67,26,1.117466341,-2.299351905,10.67,18,6,0,0,0,true
1046057,52,professional,suburban,no,false,8,1,490,true,0,D,false,true,59.82,230.75,29.99,82,1.12,1.185,0.1878,64.42,35,12,0.810865599,-4.533308396,2,16,0,0,0,0,true
1046071,38,,,unknown,false,7,1,490,true,0,B,false,true,37.99,0,39.99,0,0,0,0,0,0,0,0,11.66348273,0,16,0,0,0,0,true
1046093,40,,s,yes,false,8,1,490,true,0,A,false,true,24.94,529.5,10,61.75,0,0.25,-0.2738,37.52,7,1.33,0.902574993,5.837465389,2.67,16,1,0,0,0,true
1046106,32,,,unknown,false,6,1,536,true,0,B,false,true,63.49,55.25,69.99,0,0,0.255,-0.005,9.35,5.33,0.33,2.864938608,-4.228708662,0.33,18,0,0,0,0,true
1046132,52,,,no,true,5,2,243,true,149.99,E,false,true,79.06,792,36.97,120.25,0,-8.54,-0.8418,219.38,36.67,12.33,0.470600692,2.898997307,4.67,16,0,0,0,0,true
1046148,42,,,no,false,6,2,364,true,149.99,B,true,true,75.24,935,84.99,0,0,1.2,-0.005,233.12,60,22.33,2.671043803,-3.594044136,4.33,20,0,0,0,0,true
1046158,32,,,no,false,9,2,107,true,29.99,A,false,true,114.09,1486.5,104.99,71.5,0,-1.77,-0.342,322.67,24.67,4,3.254096469,4.011539608,10,18,1.33,0,0,0,true
1046185,38,,suburban,yes,true,9,6,8,true,399.99,B,false,true,299.99,43,309.99,0,0,-0.36,0,4,2,0,0.444444444,-8.296509106,0,18,0,0,0,0,true
1046203,44,,,yes,true,5,2,330,true,29.99,B,false,true,86.56,984.5,70.15,70.25,0.59,1.59,1.4356,300.01,90.33,33.67,0.927616322,6.956574275,26.33,16,2.67,0,0,0,true
1046228,36,,suburban,no,false,4,1,426,true,0,C,true,true,33.66,111.5,39.99,0,3.15,1.63,0.0706,19.31,0.67,0.33,3,-12.06564822,2.33,14,0,0,0,2,true
1046254,28,,,no,false,7,1,488,true,0,C,true,true,86.57,280.5,94.99,0,0.1,1.73,0.0278,51.5,21.67,12.33,3.029130435,-0.387945641,4,16,0.67,0,0,0,true
1046266,0,,,unknown,false,4,4,58,true,199.99,G,true,true,79.15,518,34.99,100,0,3.96,0.7568,39.6,53.67,3.67,1.153481233,4.809937627,12.67,18,3.67,1,1,0,true
1046297,0,,,unknown,false,0,1,488,true,0,B,true,false,67.34,367.25,49.99,52.5,1.35,7.175,1.0328,88.42,11.67,0.33,3.015939991,-3.02276176,4.33,16,0.33,0,0,0,true
1046343,46,professional,,no,false,4,2,419,true,149.99,B,false,true,54.31,244,40.07,33.25,0.94,-0.18,-0.2864,54,7,0,1.843151428,-4.136494767,2,20,0,0,0,0,true
1046365,28,,town,no,false,7,1,533,true,0,B,false,true,44.64,1014,44.99,10,6.04,7.5,-0.193,144.53,47,17.67,0.457091354,-18.55979452,30.33,18,14,0,0,0,true
1046373,54,professional,town,unknown,true,9,1,425,true,0,B,false,t,55.52,352.25,49.99,9,1.88,0.235,0.0232,98.24,18.33,0,2.366264179,-13.24044784,4,14,0,0,0,0,true
1046385,40,,suburban,unknown,false,7,1,533,true,0,C,false,true,56.75,819.5,59.99,0,0,-6.67,-0.0362,205.65,53,24.33,1.482318063,4.514752739,28.67,18,7.33,0,0,0,true
1046408,26,,,no,false,6,1,487,true,0,C,false,true,37.31,204.5,47.06,0,0,0.23,0.0132,102.09,10,1.67,2.328705777,4.01199058,5,16,0.67,1,0,0,true
1046436,56,,,unknown,false,7,1,486,true,0,B,false,true,50.09,130.75,49.99,0.25,0,-0.555,0.0058,10.83,0,0.33,0.8132,-3.400816845,2.33,16,0,0,0,0,true
