ID,Soloist_Rank,Soloist_Name,Soloist_Instrument
733,1,"Yamamoto, Ko-ichiro",Trombone
735,1,"Mason, Burt",Trombone
740,2,"Alessi, Joseph",Trombone
745,1,"Markey, James",Trombone
746,1,"Bellino, Paul",Trombone
747,1,"Yamamoto, Ko-ichiro",Trombone
748,1,"Mason, Burt",Trombone
759,1,"Markey, James",Trombone
761,1,"Yamamoto, Ko-ichiro",Trombone
762,1,"Mason, Burt",Trombone
773,1,"Markey, James",Trombone
774,1,"Bellino, Paul",Trombone
775,1,"Yamamoto, Ko-ichiro",Trombone
776,1,"Mason, Burt",Trombone
778,2,"Bellino, Paul",Trombone
779,2,"Mason, Burt",Trombone
787,1,"Markey, James",Trombone
788,1,"Bellino, Paul",Trombone
788,4,"Alessi, Joseph",Trombone
789,1,"Yamamoto, Ko-ichiro",Trombone
789,2,"Williams, Colin",Trombone
790,1,"Mason, Burt",Trombone
790,2,"Bellino, Paul",Trombone
791,1,"Koi, Jason",Trombone
791,2,"Mason, Burt",Trombone
793,2,"Williams, Colin",Trombone
794,2,"Bellino, Paul",Trombone
795,2,"Mason, Burt",Trombone
797,2,"Williams, Colin",Trombone
798,2,"Bellino, Paul",Trombone
801,1,"Markey, James",Trombone
802,1,"Bellino, Paul",Trombone
802,4,"Alessi, Joseph",Trombone
803,1,"Yamamoto, Ko-ichiro",Trombone
804,1,"Mason, Burt",Trombone
815,1,"Markey, James",Trombone
816,1,"Bellino, Paul",Trombone
817,1,"Yamamoto, Ko-ichiro",Trombone
818,1,"Mason, Burt",Trombone
823,3,"Curran, George",Trombone
829,1,"Markey, James",Trombone
830,1,"Bellino, Paul",Trombone
831,1,"Yamamoto, Ko-ichiro",Trombone
832,1,"Mason, Burt",Trombone
843,1,"Markey, James",Trombone
844,1,"Bellino, Paul",Trombone
844,2,"Alessi, Joseph",Trombone
845,1,"Yamamoto, Ko-ichiro",Trombone
846,1,"Mason, Burt",Trombone
865,3,"Curran, George",Trombone
894,3,"Curran, George",Trombone
916,3,"Curran, George",Trombone
940,3,"Alessi, Joseph",Trombone
1000,3,"Alessi, Joseph",Trombone
1001,3,"Finlayson, David",Trombone
15,4,"Smith, Thomas V.",Trumpet
31,4,"Smith, Thomas V.",Trumpet
43,1,"Botti, Chris",Trumpet
43,4,"McKinney, Bryan",Trumpet
46,3,"Bensdorf, Ethan",Trumpet
46,4,"Garcia, Andrew",Trumpet
47,3,"Burgstaller, Josef",Trumpet
47,4,"Jemo, Nick",Trumpet
49,4,"Gasiorowski, Matt",Trumpet
50,4,"Paul, Kevin",Trumpet
51,4,"Puccini, Dorival",Trumpet
53,3,"Burgstaller, Josef",Trumpet
56,4,"Rider, Sue",Trumpet
57,4,"Schuller, Andy",Trumpet
58,4,"Strong, Jeff",Trumpet
59,4,"Cupples, Tom",Trumpet
60,4,"Bartels, Justin",Trumpet
61,4,"Boulton, Thomas",Trumpet
62,3,"Bensdorf, Ethan",Trumpet
64,4,"Dill, Denver",Trumpet
69,4,"Ridenour, Brandon",Trumpet
70,2,"Bensdorf, Ethan",Trumpet
71,2,"Burgstaller, Josef",Trumpet
71,4,"Balio, Andy",Trumpet
72,3,"Bensdorf, Ethan",Trumpet
72,4,"Castleman, John",Trumpet
73,3,"Burgstaller, Josef",Trumpet
77,4,"Piddington, Guy",Trumpet
80,2,"Smith, Philip",Trumpet
80,4,"Baker, Michael",Trumpet
81,2,"Bensdorf, Ethan",Trumpet
82,3,"Bensdorf, Ethan",Trumpet
82,4,"Ross, James",Trumpet
83,3,"Burgstaller, Josef",Trumpet
83,4,"Dorer, Robert",Trumpet
85,4,"Myers, Michael",Trumpet
86,2,"Smith, Philip",Trumpet
87,2,"Bensdorf, Ethan",Trumpet
87,4,"Botez, Sarah",Trumpet
88,3,"Bensdorf, Ethan",Trumpet
89,4,"Soper, Lee",Trumpet
91,4,"Muckey, Matthew",Trumpet
92,2,"Smith, Philip",Trumpet
93,2,"Bensdorf, Ethan",Trumpet
95,3,"Bensdorf, Ethan",Trumpet
96,3,"Burgstaller, Josef",Trumpet
96,4,"Hosticka, Frank",Trumpet
97,4,"Martin, Christopher",Trumpet
98,2,"Smith, Philip",Trumpet
99,2,"Bensdorf, Ethan",Trumpet
100,4,"Balm, Neil",Trumpet
103,4,"Norton, Joshua",Trumpet
109,3,"Bensdorf, Ethan",Trumpet
109,4,"McClarty, James",Trumpet
110,3,"Burgstaller, Josef",Trumpet
111,4,"Rider, Sue",Trumpet
112,4,"Schuller, Andy",Trumpet
113,4,"Strong, Jeff",Trumpet
116,2,"Smith, Philip",Trumpet
116,4,"Boulton, Thomas",Trumpet
117,2,"Bensdorf, Ethan",Trumpet
119,4,"Dill, Denver",Trumpet
120,3,"Burgstaller, Josef",Trumpet
120,4,"Hynes, Jim",Trumpet
123,4,"Schlueter, Charlie",Trumpet
124,4,"Ridenour, Brandon",Trumpet
126,2,"Smith, Philip",Trumpet
126,4,"Balio, Andy",Trumpet
127,2,"Bensdorf, Ethan",Trumpet
127,4,"Castleman, John",Trumpet
128,4,"Hammond, Kris",Trumpet
129,3,"Bensdorf, Ethan",Trumpet
130,3,"Burgstaller, Josef",Trumpet
131,4,"Krauss, David",Trumpet
132,4,"Piddington, Guy",Trumpet
133,4,"Riccomini, Raymond",Trumpet
135,4,"Baker, Michael",Trumpet
136,2,"Smith, Philip",Trumpet
137,2,"Bensdorf, Ethan",Trumpet
137,4,"Ross, James",Trumpet
138,4,"Dorer, Robert",Trumpet
139,4,"Anthony, Ryan",Trumpet
140,3,"Bensdorf, Ethan",Trumpet
140,4,"Myers, Michael",Trumpet
141,3,"Burgstaller, Josef",Trumpet
141,4,"Bliznik, Karin",Trumpet
143,4,"Brodsky, Mitch",Trumpet
144,4,"Soper, Lee",Trumpet
145,4,"Resky, Ryan",Trumpet
146,2,"Smith, Philip",Trumpet
146,4,"Muckey, Matthew",Trumpet
147,2,"Bensdorf, Ethan",Trumpet
149,4,"Martin, Christopher",Trumpet
150,3,"Bensdorf, Ethan",Trumpet
152,4,"Abbracciamento, John",Trumpet
156,2,"Smith, Philip",Trumpet
157,2,"Bensdorf, Ethan",Trumpet
160,3,"Bensdorf, Ethan",Trumpet
161,3,"Burgstaller, Josef",Trumpet
167,4,"Abbracciamento, John",Trumpet
168,4,"McKinney, Bryan",Trumpet
169,4,"Day, William",Trumpet
170,3,"Bensdorf, Ethan",Trumpet
170,4,"Balm, Neil",Trumpet
171,2,"Bensdorf, Ethan",Trumpet
171,3,"Burgstaller, Josef",Trumpet
172,4,"Jemo, Nick",Trumpet
173,4,"Norton, Joshua",Trumpet
176,2,"Smith, Philip",Trumpet
177,4,"Dupuis, Kurt",Trumpet
178,4,"McCabe, Amy",Trumpet
180,4,"Mergen, Michael",Trumpet
181,4,"Rider, Sue",Trumpet
184,4,"Cupples, Tom",Trumpet
186,4,"Boulton, Thomas",Trumpet
187,4,"Kadlek, Tony",Trumpet
188,4,"Jaudes, Christian",Trumpet
189,3,"Burgstaller, Josef",Trumpet
191,2,"Smith, Philip",Trumpet
191,4,"Berlin, Eric M.",Trumpet
192,2,"Bensdorf, Ethan",Trumpet
192,4,"Bubolz, Chris",Trumpet
196,4,"Balio, Andy",Trumpet
199,3,"Bensdorf, Ethan",Trumpet
200,4,"Murphy, Paul",Trumpet
201,2,"Smith, Philip",Trumpet
201,4,"Krauss, David",Trumpet
202,2,"Bensdorf, Ethan",Trumpet
204,4,"Vonderheide, Dave",Trumpet
205,3,"Bensdorf, Ethan",Trumpet
205,4,"Baker, Michael",Trumpet
206,3,"Burgstaller, Josef",Trumpet
206,4,"DeCarlo, Kenny",Trumpet
209,4,"Anthony, Ryan",Trumpet
210,4,"Myers, Michael",Trumpet
211,2,"Smith, Philip",Trumpet
211,4,"Bliznik, Karin",Trumpet
212,2,"Bensdorf, Ethan",Trumpet
212,4,"Botez, Sarah",Trumpet
216,3,"Burgstaller, Josef",Trumpet
222,2,"Smith, Philip",Trumpet
222,4,"Hosticka, Frank",Trumpet
223,2,"Bensdorf, Ethan",Trumpet
225,3,"Bensdorf, Ethan",Trumpet
226,3,"Burgstaller, Josef",Trumpet
235,3,"Bensdorf, Ethan",Trumpet
236,3,"Burgstaller, Josef",Trumpet
239,2,"Muckey, Matthew",Trumpet
245,1,"Smith, Philip",Trumpet
246,1,"Bensdorf, Ethan",Trumpet
246,3,"Bensdorf, Ethan",Trumpet
247,3,"Burgstaller, Josef",Trumpet
310,1,"Smith, Philip",Trumpet
320,1,"Smith, Philip",Trumpet
336,1,"Smith, Thomas V.",Trumpet
340,3,"Muckey, Matthew",Trumpet
341,3,"Bensdorf, Ethan",Trumpet
353,3,"Bensdorf, Ethan",Trumpet
458,2,"Smith, Philip",Trumpet
459,2,"Bensdorf, Ethan",Trumpet
463,2,"Smith, Philip",Trumpet
464,2,"Bensdorf, Ethan",Trumpet
468,2,"Smith, Philip",Trumpet
469,2,"Bensdorf, Ethan",Trumpet
474,2,"Smith, Philip",Trumpet
485,4,"Muckey, Matthew",Trumpet
551,4,"Bensdorf, Ethan",Trumpet
655,2,"Marsalis, Wynton",Trumpet
722,1,"Muckey, Matthew",Trumpet
723,1,"Baker, Michael",Trumpet
724,1,"Bartels, Justin",Trumpet
725,1,"Tiscione, Mike",Trumpet
736,1,"Muckey, Matthew",Trumpet
737,1,"Baker, Michael",Trumpet
738,1,"Bartels, Justin",Trumpet
739,1,"Tiscione, Mike",Trumpet
750,1,"Muckey, Matthew",Trumpet
751,1,"Baker, Michael",Trumpet
752,1,"Bartels, Justin",Trumpet
753,1,"Tiscione, Mike",Trumpet
764,1,"Muckey, Matthew",Trumpet
765,1,"Baker, Michael",Trumpet
766,1,"Bartels, Justin",Trumpet
767,1,"Tiscione, Mike",Trumpet
778,1,"Muckey, Matthew",Trumpet
779,1,"Baker, Michael",Trumpet
780,1,"Bartels, Justin",Trumpet
781,1,"Tiscione, Mike",Trumpet
792,1,"Muckey, Matthew",Trumpet
793,1,"Baker, Michael",Trumpet
794,1,"Bartels, Justin",Trumpet
795,1,"Tiscione, Mike",Trumpet
799,2,"Baker, Michael",Trumpet
806,1,"Muckey, Matthew",Trumpet
807,1,"Baker, Michael",Trumpet
808,1,"Bartels, Justin",Trumpet
809,1,"Tiscione, Mike",Trumpet
820,1,"Muckey, Matthew",Trumpet
821,1,"Baker, Michael",Trumpet
822,1,"Bartels, Justin",Trumpet
823,1,"Tiscione, Mike",Trumpet
834,1,"Muckey, Matthew",Trumpet
835,1,"Baker, Michael",Trumpet
836,1,"Bartels, Justin",Trumpet
837,1,"Tiscione, Mike",Trumpet
861,3,"Healy, Will",Trumpet
977,2,"Muckey, Matthew",Trumpet
981,2,"Muckey, Matthew",Trumpet
997,3,"Muckey, Matthew",Trumpet
998,3,"Bensdorf, Ethan",Trumpet
999,3,"Smith, Thomas V.",Trumpet
1011,3,"Muckey, Matthew",Trumpet
1012,3,"Bensdorf, Ethan",Trumpet
5,4,"Baer, Alan",Tuba
50,3,"Baer, Alan",Tuba
74,2,"Baer, Alan",Tuba
76,3,"Baer, Alan",Tuba
84,2,"Baer, Alan",Tuba
86,3,"Baer, Alan",Tuba
90,2,"Baer, Alan",Tuba
96,2,"Baer, Alan",Tuba
102,2,"Baer, Alan",Tuba
113,3,"Baer, Alan",Tuba
120,2,"Baer, Alan",Tuba
123,3,"Baer, Alan",Tuba
130,2,"Baer, Alan",Tuba
133,3,"Baer, Alan",Tuba
140,2,"Baer, Alan",Tuba
144,3,"Baer, Alan",Tuba
150,2,"Baer, Alan",Tuba
154,3,"Baer, Alan",Tuba
160,2,"Baer, Alan",Tuba
164,3,"Baer, Alan",Tuba
174,3,"Baer, Alan",Tuba
181,2,"Baer, Alan",Tuba
184,3,"Baer, Alan",Tuba
195,2,"Baer, Alan",Tuba
205,2,"Baer, Alan",Tuba
209,3,"Baer, Alan",Tuba
215,2,"Baer, Alan",Tuba
219,3,"Baer, Alan",Tuba
219,4,"Kainuma, Morris",Tuba
226,2,"Baer, Alan",Tuba
229,3,"Baer, Alan",Tuba
239,3,"Baer, Alan",Tuba
249,1,"Baer, Alan",Tuba
356,3,"Baer, Alan",Tuba
462,2,"Baer, Alan",Tuba
467,2,"Baer, Alan",Tuba
472,2,"Baer, Alan",Tuba
478,2,"Baer, Alan",Tuba
734,1,"Koi, Jason",Tuba
749,1,"Koi, Jason",Tuba
757,2,"Baer, Alan",Tuba
762,2,"Baer, Alan",Tuba
763,1,"Koi, Jason",Tuba
764,2,"Baer, Alan",Tuba
776,2,"Baer, Alan",Tuba
777,1,"Koi, Jason",Tuba
781,2,"Baer, Alan",Tuba
783,2,"Baer, Alan",Tuba
788,2,"Baer, Alan",Tuba
801,2,"Baer, Alan",Tuba
803,2,"Baer, Alan",Tuba
805,1,"Koi, Jason",Tuba
819,1,"Koi, Jason",Tuba
833,1,"Koi, Jason",Tuba
847,1,"Koi, Jason",Tuba
1003,3,"Baer, Alan",Tuba
1,2,"Young, Rebecca",Viola
5,1,"Rinehart, Robert",Viola
11,2,"Breslaw, Irene",Viola
21,3,"Nelson, Judith",Viola
26,3,"Nelson, Judith",Viola
27,2,"Phelps, Cynthia",Viola
33,2,"Nelson, Judith",Viola
37,2,"Nelson, Judith",Viola
44,2,"Nelson, Judith",Viola
52,2,"Nelson, Judith",Viola
60,2,"Nelson, Judith",Viola
72,1,"Young, Rebecca",Viola
81,1,"Young, Rebecca",Viola
84,1,"Kenote, Peter",Viola
116,1,"Rinehart, Robert",Viola
131,1,"Phelps, Cynthia",Viola
144,1,"Phelps, Cynthia",Viola
146,1,"Phelps, Cynthia",Viola
151,1,"Phelps, Cynthia",Viola
156,1,"Phelps, Cynthia",Viola
169,1,"Young, Rebecca",Viola
183,1,"Wallace, David",Viola
189,1,"Wallace, David",Viola
195,1,"Wallace, David",Viola
201,1,"Wallace, David",Viola
207,1,"Wallace, David",Viola
213,1,"Wallace, David",Viola
219,1,"Wallace, David",Viola
225,1,"Wallace, David",Viola
234,1,"Rinehart, Robert",Viola
238,4,"Pelletier, RÌ©mi",Viola
241,1,"Breslaw, Irene",Viola
295,4,"Phelps, Cynthia",Viola
309,2,"Kamath, Vivek",Viola
310,2,"Rinehart, Robert",Viola
317,2,"Nelson, Judith",Viola
322,2,"Nelson, Judith",Viola
327,4,"Kenote, Peter",Viola
328,2,"Nelson, Judith",Viola
330,1,"Nelson, Judith",Viola
333,1,"Kamath, Vivek",Viola
333,4,"Kamath, Vivek",Viola
335,2,"Nelson, Judith",Viola
342,2,"Nelson, Judith",Viola
349,2,"Nelson, Judith",Viola
351,1,"Phelps, Cynthia",Viola
352,1,"Gilbert, Alan",Viola
353,4,"Pelletier, RÌ©mi",Viola
357,1,"Nelson, Judith",Viola
363,1,"Nelson, Judith",Viola
363,3,"Rinehart, Robert",Viola
364,2,"Young, Rebecca",Viola
365,2,"Breslaw, Irene",Viola
368,1,"Nelson, Judith",Viola
384,2,"Rinehart, Robert",Viola
387,2,"Hannay, Dawn",Viola
391,3,"Dreyfus, Karen",Viola
404,4,"Greene, Katherine",Viola
411,1,"Nelson, Judith",Viola
414,3,"Phelps, Cynthia",Viola
416,1,"Nelson, Judith",Viola
423,4,"Rinehart, Robert",Viola
433,4,"Pelletier, RÌ©mi",Viola
437,4,"Kamath, Vivek",Viola
445,2,"Rinehart, Robert",Viola
449,2,"Rinehart, Robert",Viola
460,4,"Nelson, Judith",Viola
473,4,"Nelson, Judith",Viola
482,4,"Phelps, Cynthia",Viola
493,4,"Phelps, Cynthia",Viola
509,1,"Young, Rebecca",Viola
513,1,"Young, Rebecca",Viola
519,2,"Kamath, Vivek",Viola
523,1,"Kamath, Vivek",Viola
531,1,"Young, Rebecca",Viola
539,1,"Phelps, Cynthia",Viola
544,1,"Phelps, Cynthia",Viola
548,1,"Phelps, Cynthia",Viola
551,1,"Phelps, Cynthia",Viola
557,1,"Rinehart, Robert",Viola
560,1,"Rinehart, Robert",Viola
561,2,"Hannay, Dawn",Viola
572,2,"Hannay, Dawn",Viola
574,1,"Young, Rebecca",Viola
575,2,"Young, Rebecca",Viola
578,2,"Kenote, Peter",Viola
581,2,"Kamath, Vivek",Viola
586,1,"Rinehart, Robert",Viola
588,1,"Rinehart, Robert",Viola
618,4,"Pelletier, RÌ©mi",Viola
620,2,"Phelps, Cynthia",Viola
623,2,"Phelps, Cynthia",Viola
627,3,"Hannay, Dawn",Viola
635,4,"Kamath, Vivek",Viola
639,1,"Phelps, Cynthia",Viola
641,4,"Kamath, Vivek",Viola
645,1,"Rinehart, Robert",Viola
648,3,"Kenote, Peter",Viola
649,4,"Kamath, Vivek",Viola
652,1,"Phelps, Cynthia",Viola
657,4,"Kamath, Vivek",Viola
663,3,"Young, Rebecca",Viola
673,4,"Kamath, Vivek",Viola
681,4,"Kamath, Vivek",Viola
697,4,"Kamath, Vivek",Viola
704,4,"Pelletier, RÌ©mi",Viola
710,2,"Phelps, Cynthia",Viola
711,2,"Young, Rebecca",Viola
715,2,"Kenote, Peter",Viola
719,2,"Rinehart, Robert",Viola
727,3,"Young, Rebecca",Viola
769,3,"Breslaw, Irene",Viola
775,4,"Hannay, Dawn",Viola
779,4,"Breslaw, Irene",Viola
783,4,"Pelletier, RÌ©mi",Viola
825,3,"Kenote, Peter",Viola
836,3,"Kenote, Peter",Viola
845,3,"Kenote, Peter",Viola
848,2,"Phelps, Cynthia",Viola
851,2,"Phelps, Cynthia",Viola
852,4,"Young, Rebecca",Viola
854,2,"Phelps, Cynthia",Viola
855,3,"Kenote, Peter",Viola
860,2,"Young, Rebecca",Viola
861,2,"Rinehart, Robert",Viola
869,3,"Kenote, Peter",Viola
870,4,"Young, Rebecca",Viola
875,4,"Kamath, Vivek",Viola
877,2,"Young, Rebecca",Viola
878,2,"Rinehart, Robert",Viola
880,1,"Phelps, Cynthia",Viola
884,4,"Pelletier, RÌ©mi",Viola
886,2,"Rinehart, Robert",Viola
886,4,"Kamath, Vivek",Viola
887,3,"Kenote, Peter",Viola
889,4,"Pelletier, RÌ©mi",Viola
892,4,"Kamath, Vivek",Viola
893,2,"Young, Rebecca",Viola
894,2,"Rinehart, Robert",Viola
896,4,"Kamath, Vivek",Viola
898,3,"Kenote, Peter",Viola
904,2,"Phelps, Cynthia",Viola
905,1,"Nelson, Judith",Viola
907,2,"Phelps, Cynthia",Viola
909,3,"Kenote, Peter",Viola
910,2,"Phelps, Cynthia",Viola
915,1,"Young, Rebecca",Viola
920,1,"Greene, Katherine",Viola
920,3,"Kenote, Peter",Viola
922,4,"Rinehart, Robert",Viola
924,1,"Greene, Katherine",Viola
927,4,"Hannay, Dawn",Viola
928,1,"Greene, Katherine",Viola
932,1,"Greene, Katherine",Viola
936,1,"Greene, Katherine",Viola
939,2,"Pelletier, RÌ©mi",Viola
940,1,"Greene, Katherine",Viola
941,3,"Young, Rebecca",Viola
944,1,"Greene, Katherine",Viola
945,2,"Rinehart, Robert",Viola
953,2,"Phelps, Cynthia",Viola
973,4,"Hannay, Dawn",Viola
974,2,"Hannay, Dawn",Viola
986,4,"Young, Rebecca",Viola
987,4,"Gilbert, Alan",Viola
991,1,"Young, Rebecca",Viola
1003,2,"Kamath, Vivek",Viola
1007,4,"Hannay, Dawn",Viola
1012,4,"Rinehart, Robert",Viola
3,1,"Kim, Michelle",Violin
4,1,"Ziskel, Yulia",Violin
4,2,"Dicterow, Glenn",Violin
6,2,"Dicterow, Glenn",Violin
9,2,"Huang, Sirena",Violin
10,2,"Ziskel, Yulia",Violin
19,3,"Rabinova, Anna",Violin
20,2,"Staples, Sheryl",Violin
20,3,"Ziskel, Yulia",Violin
24,2,"Zimmermann, Frank Peter",Violin
24,3,"Rabinova, Anna",Violin
25,2,"Dicterow, Glenn",Violin
25,3,"Ziskel, Yulia",Violin
26,2,"Staples, Sheryl",Violin
30,2,"Shaham, Gil",Violin
30,3,"Rabinova, Anna",Violin
31,2,"Rabinova, Anna",Violin
32,2,"Yamada, Sharon",Violin
34,1,"Benedetti, Nicola",Violin
35,3,"Ziskel, Yulia",Violin
36,2,"Yamada, Sharon",Violin
40,2,"Rabinova, Anna",Violin
42,2,"Yamada, Sharon",Violin
43,2,"Rabinova, Anna",Violin
44,3,"Dicterow, Glenn",Violin
51,2,"Rabinova, Anna",Violin
58,2,"Yamada, Sharon",Violin
59,2,"Rabinova, Anna",Violin
69,1,"Hadelich, Augustin",Violin
71,1,"Kim, Michelle",Violin
76,1,"Zimmermann, Frank Peter",Violin
77,1,"Gilbert, Alan",Violin
78,1,"Zimmermann, Frank Peter",Violin
79,1,"Kim, Lisa",Violin
80,1,"Lee, Hyunju",Violin
83,1,"Lu, Kuan Cheng",Violin
86,1,"Ge, Quan",Violin
89,1,"Ziskel, Yulia",Violin
92,1,"Zimmermann, Frank Peter",Violin
94,1,"Zimmermann, Frank Peter",Violin
96,1,"Zimmermann, Frank Peter",Violin
98,1,"Zimmermann, Frank Peter",Violin
100,1,"Zimmermann, Frank Peter",Violin
102,1,"Zimmermann, Frank Peter",Violin
105,1,"Kim, Lisa",Violin
108,1,"Di Cecco, Enrico",Violin
109,1,"Urioste, Elena",Violin
110,1,"Switala, Alexandra",Violin
112,1,"Kim, Michelle",Violin
113,1,"Oh, Joo Young",Violin
114,1,"Kim, Michelle",Violin
115,1,"Oh, Joo Young",Violin
119,1,"Shaham, Gil",Violin
120,1,"Shaham, Gil",Violin
121,1,"Shaham, Gil",Violin
122,1,"Shaham, Gil",Violin
143,1,"Staples, Sheryl",Violin
145,1,"Ziskel, Yulia",Violin
150,1,"Ziskel, Yulia",Violin
154,1,"Staples, Sheryl",Violin
155,1,"Ziskel, Yulia",Violin
168,1,"Kim, Lisa",Violin
172,1,"Staples, Sheryl",Violin
176,1,"Dicterow, Glenn",Violin
179,1,"Staples, Sheryl",Violin
182,1,"Rabinova, Anna",Violin
188,1,"Rabinova, Anna",Violin
194,1,"Rabinova, Anna",Violin
200,1,"Rabinova, Anna",Violin
206,1,"Rabinova, Anna",Violin
212,1,"Rabinova, Anna",Violin
218,1,"Rabinova, Anna",Violin
224,1,"Rabinova, Anna",Violin
230,1,"Sun, Na",Violin
232,1,"Simon, Fiona",Violin
233,1,"Yamada, Sharon",Violin
233,4,"Kim, Michelle",Violin
234,4,"Ham, Hae-Young",Violin
235,4,"Ziskel, Yulia",Violin
236,1,"Tsypin, Vladimir",Violin
239,1,"Rabinova, Anna",Violin
240,1,"Oh, Joo Young",Violin
243,1,"Bell, Joshua",Violin
247,2,"Bell, Joshua",Violin
265,2,"Bell, Joshua",Violin
280,3,"Igudesman, Aleksey",Violin
283,3,"Igudesman, Aleksey",Violin
286,3,"Igudesman, Aleksey",Violin
294,4,"Staples, Sheryl",Violin
295,3,"Igudesman, Aleksey",Violin
296,2,"Zukerman, Pinchas",Violin
298,2,"Lu, Kuan Cheng",Violin
300,4,"Bell, Joshua",Violin
301,3,"Igudesman, Aleksey",Violin
304,3,"Igudesman, Aleksey",Violin
306,2,"Tsypin, Vladimir",Violin
308,2,"Kim, Lisa",Violin
309,4,"Bell, Joshua",Violin
310,3,"Igudesman, Aleksey",Violin
312,4,"Bell, Joshua",Violin
313,3,"Igudesman, Aleksey",Violin
316,2,"Simon, Fiona",Violin
316,3,"Igudesman, Aleksey",Violin
319,4,"Batiashvili, Lisa",Violin
320,2,"McDermott, Kerry",Violin
320,4,"Kim, Michelle",Violin
321,2,"Simon, Fiona",Violin
322,3,"Igudesman, Aleksey",Violin
325,3,"Igudesman, Aleksey",Violin
326,2,"McDermott, Kerry",Violin
327,2,"Simon, Fiona",Violin
327,3,"Bell, Joshua",Violin
329,3,"Igudesman, Aleksey",Violin
331,2,"McDermott, Kerry",Violin
331,4,"Ge, Quan",Violin
332,1,"Rex, Charles",Violin
332,3,"Igudesman, Aleksey",Violin
334,2,"Simon, Fiona",Violin
336,3,"Bell, Joshua",Violin
338,2,"McDermott, Kerry",Violin
339,1,"Lu, Kuan Cheng",Violin
341,2,"Simon, Fiona",Violin
344,1,"Zimmermann, Frank Peter",Violin
345,2,"McDermott, Kerry",Violin
346,1,"Zimmermann, Frank Peter",Violin
348,2,"Simon, Fiona",Violin
350,1,"Staples, Sheryl",Violin
352,2,"McDermott, Kerry",Violin
353,2,"Koh, Jennifer",Violin
355,1,"Rabinova, Anna",Violin
356,1,"McDermott, Kerry",Violin
359,3,"Batiashvili, Lisa",Violin
361,1,"Rabinova, Anna",Violin
361,3,"Simon, Fiona",Violin
362,1,"McDermott, Kerry",Violin
362,2,"Dicterow, Glenn",Violin
363,2,"Kim, Lisa",Violin
366,1,"Rabinova, Anna",Violin
367,1,"McDermott, Kerry",Violin
368,2,"Tetzlaff, Christian",Violin
381,1,"Zimmermann, Frank Peter",Violin
382,1,"Zimmermann, Frank Peter",Violin
382,2,"Zeltser, Elizabeth",Violin
383,1,"Zimmermann, Frank Peter",Violin
383,2,"Ge, Quan",Violin
384,1,"Zimmermann, Frank Peter",Violin
385,2,"Simon, Fiona",Violin
385,3,"Dicterow, Glenn",Violin
386,1,"Zimmermann, Frank Peter",Violin
386,2,"Ge, Quan",Violin
387,3,"Dicterow, Glenn",Violin
389,1,"Zimmermann, Frank Peter",Violin
389,3,"Dicterow, Glenn",Violin
390,3,"Kim, Lisa",Violin
391,2,"Takebe, Yoko",Violin
392,1,"Zimmermann, Frank Peter",Violin
396,3,"Dicterow, Glenn",Violin
401,3,"Sun, Na",Violin
402,4,"Ba, Duoming",Violin
403,4,"Ge, Quan",Violin
404,3,"Kim, Lisa",Violin
407,3,"Staples, Sheryl",Violin
408,3,"Kim, Michelle",Violin
412,3,"Staples, Sheryl",Violin
417,4,"Rabinova, Anna",Violin
418,3,"Lin, Cho-Liang",Violin
421,3,"Lin, Cho-Liang",Violin
421,4,"Simon, Fiona",Violin
422,4,"Yamada, Sharon",Violin
432,4,"Kim, Lisa",Violin
435,4,"Ba, Duoming",Violin
439,4,"Hahn, Hilary",Violin
440,4,"Hahn, Hilary",Violin
443,2,"Kim, Michelle",Violin
444,3,"Batiashvili, Lisa",Violin
446,3,"Batiashvili, Lisa",Violin
447,2,"Kim, Michelle",Violin
448,2,"Ge, Quan",Violin
456,4,"Hahn, Hilary",Violin
458,4,"Rabinova, Anna",Violin
463,4,"Rabinova, Anna",Violin
472,4,"Rabinova, Anna",Violin
480,4,"Staples, Sheryl",Violin
484,2,"Faust, Isabelle",Violin
488,2,"Faust, Isabelle",Violin
492,4,"Staples, Sheryl",Violin
498,2,"Faust, Isabelle",Violin
505,1,"Zimmermann, Frank Peter",Violin
505,2,"Faust, Isabelle",Violin
516,2,"Lee, Hyunju",Violin
517,2,"Kim, Lisa",Violin
522,1,"Kim, Lisa GiHae",Violin
524,1,"Rabinova, Anna",Violin
527,1,"Lu, Kuan Cheng",Violin
530,1,"Staples, Sheryl",Violin
530,4,"Staples, Sheryl",Violin
537,1,"Staples, Sheryl",Violin
538,1,"Ziskel, Yulia",Violin
542,1,"Staples, Sheryl",Violin
543,1,"Ziskel, Yulia",Violin
545,2,"Porter, Simone",Violin
547,1,"Staples, Sheryl",Violin
550,1,"Staples, Sheryl",Violin
553,1,"Batiashvili, Lisa",Violin
554,1,"Batiashvili, Lisa",Violin
554,2,"McDermott, Kerry",Violin
556,1,"Kim, Lisa",Violin
556,4,"Lee, Hyunju",Violin
559,1,"Kim, Lisa",Violin
559,2,"Simon, Fiona",Violin
560,2,"Ge, Quan",Violin
563,2,"Bell, Joshua",Violin
566,2,"Bell, Joshua",Violin
568,1,"Dicterow, Glenn",Violin
570,2,"Dicterow, Glenn",Violin
571,2,"Kim, Lisa",Violin
572,1,"Staples, Sheryl",Violin
573,1,"Kim, Michelle",Violin
577,1,"Dicterow, Glenn",Violin
578,1,"Dicterow, Glenn",Violin
